player_name,player_name_norm,cricsheet_id_norm,reason
Ali Mohammadipour,ali mohammadipour,b86dd1b0,incomplete_fields
Ali Muaaz,ali muaaz,52062ed6,incomplete_fields
Ali Nadeem,ali nadeem,02802468,incomplete_fields
Ali Naqi,ali naqi,7db29f25,incomplete_fields
Ali Nawaz,ali nawaz,deef8879,incomplete_fields
Ali Nayyer,ali nayyer,4ec0443d,incomplete_fields
Ali Rahmon,ali rahmon,c9c19700,incomplete_fields
Ali Rasool,ali rasool,1a710f40,incomplete_fields
Ali Raza,ali raza,db51b9a0,incomplete_fields
Ali Saleem,ali saleem,661e8a03,incomplete_fields
Ali Shafiq,ali shafiq,,missing_entirely
Ali Sheikh,ali sheikh,fa4f5a0b,incomplete_fields
Ali Waqar,ali waqar,89e17934,incomplete_fields
Ali Yalmaz,ali yalmaz,026e1314,incomplete_fields
Ali Zaheer,ali zaheer,04ed04d2,incomplete_fields
Alkandari Abdulrahman,alkandari abdulrahman,,missing_entirely
Alkandari Mohammad,alkandari mohammad,,missing_entirely
ALKL Abeyrathne,alkl abeyrathne,,missing_entirely
Ally Hafidh,ally hafidh,,missing_entirely
Alok Kapali,alok kapali,54279e23,incomplete_fields
Alok Sahoo,alok sahoo,,missing_entirely
Alotaibi Mohammed,alotaibi mohammed,,missing_entirely
Alqallaf Mohammad,alqallaf mohammad,,missing_entirely
Altaf Gill,altaf gill,b9b194d6,incomplete_fields
AM Ali,am ali,,missing_entirely
AM Amla,am amla,,missing_entirely
AM Ghazanfar,am ghazanfar,,missing_entirely
AM Hicks,am hicks,,missing_entirely
AM Joshi,am joshi,,missing_entirely
AM Killey,am killey,,missing_entirely
AM Kimote,am kimote,34e36b65,incomplete_fields
AM Lilley,am lilley,,missing_entirely
AM Nayar,am nayar,,missing_entirely
AM Northcote,am northcote,,missing_entirely
AM Oyede,am oyede,21946d0d,incomplete_fields
AM Patel,am patel,a09323d8,incomplete_fields
AM Rajpurohit,am rajpurohit,06b8bdb3,incomplete_fields
AM Reddy,am reddy,,missing_entirely
AM Rossington,am rossington,,missing_entirely
AM Salvi,am salvi,,missing_entirely
AMA Dewar,ama dewar,,missing_entirely
Amad Butt,amad butt,,missing_entirely
Amal Jacob,amal jacob,5772882c,incomplete_fields
Aman Desai,aman desai,c10fd8f9,incomplete_fields
Aman Hakim Khan,aman hakim khan,,missing_entirely
Amandeep Khare,amandeep khare,,missing_entirely
Amandeep Singh,amandeep singh,d0d32c30,incomplete_fields
Amantha Perera,amantha perera,,missing_entirely
Amar Naeem,amar naeem,f9dc404a,incomplete_fields
Amar Sharma,amar sharma,14e1fdab,incomplete_fields
Ambikeshwar Mishra,ambikeshwar mishra,,missing_entirely
AMCD Abeysinghe,amcd abeysinghe,,missing_entirely
Ameel Mauroof,ameel mauroof,1579d497,incomplete_fields
Ameer Saiyed,ameer saiyed,2f22325f,incomplete_fields
AMEM Amarasinghe,amem amarasinghe,,missing_entirely
Amiangshu Sen,amiangshu sen,,missing_entirely
Aminuddin Ramly,aminuddin ramly,8cae5b48,incomplete_fields
Aminul Islam,aminul islam,8f82bd30,incomplete_fields
Aminul Islam Chowdhury,aminul islam chowdhury,a2ef4337,incomplete_fields
Aminullah Tanha,aminullah tanha,4fde9ae6,incomplete_fields
Amir Butt,amir butt,5bdf2343,incomplete_fields
Amir Farooq,amir farooq,6e991bd4,incomplete_fields
Amir Khan,amir khan,a7bc0f3d,incomplete_fields
Amir Mangal,amir mangal,a48c9735,incomplete_fields
Amir Shahzad,amir shahzad,458c7f03,incomplete_fields
Amir Sharif,amir sharif,f815a3b7,incomplete_fields
Amir Zaib,amir zaib,973006cc,incomplete_fields
Amit Ali,amit ali,,missing_entirely
Amit Chopra,amit chopra,,missing_entirely
Amit Kuila,amit kuila,,missing_entirely
Amit Kumar,amit kumar,,missing_entirely
Amit Mishra,amit mishra,,missing_entirely
Amit Pachhara,amit pachhara,,missing_entirely
Amit Parashar,amit parashar,,missing_entirely
Amit Sinha,amit sinha,,missing_entirely
Amit Uniyal,amit uniyal,085071f2,incomplete_fields
Amit Verma,amit verma,,missing_entirely
Amit Yadav,amit yadav,,missing_entirely
Amjad Gul,amjad gul,87e977df,incomplete_fields
Amjad Sher,amjad sher,3b4a8cfb,incomplete_fields
Amlanjyoti Das,amlanjyoti das,,missing_entirely
Ammad Uddin,ammad uddin,3a6c6e3a,incomplete_fields
Ammar Khalid,ammar khalid,af98bf5b,incomplete_fields
Ammar Zahir,ammar zahir,,missing_entirely
Ammar Zuhdi Hazalan,ammar zuhdi hazalan,46d037eb,incomplete_fields
Amod Yadav,amod yadav,,missing_entirely
Amogh Desai,amogh desai,,missing_entirely
Amoluk Singh,amoluk singh,266473e2,incomplete_fields
Amos Rai,amos rai,,missing_entirely
Amrit Lubana,amrit lubana,,missing_entirely
Amshi de Silva,amshi de silva,,missing_entirely
Amulya Pandrekar,amulya pandrekar,,missing_entirely
AN Ahmed,an ahmed,,missing_entirely
AN Aminou,an aminou,6d9d2de7,incomplete_fields
AN Chauhan,an chauhan,,missing_entirely
AN Ghosh,an ghosh,,missing_entirely
AN Hyobeom,an hyobeom,8a00eec1,incomplete_fields
AN Lascu,an lascu,e2c882d1,incomplete_fields
AN Longchar,an longchar,,missing_entirely
AN Toube,an toube,7f929ebe,incomplete_fields
Anam Mollik,anam mollik,927a5ef5,incomplete_fields
Anand Bais,anand bais,,missing_entirely
Anand Rajan,anand rajan,,missing_entirely
Anand Singh,anand singh,,missing_entirely
Ananta Saha,ananta saha,,missing_entirely
Anasim Khan,anasim khan,e7353cbb,incomplete_fields
Andre Jarju,andre jarju,53dd7d8e,incomplete_fields
Andrew Vanlalhruaia,andrew vanlalhruaia,,missing_entirely
Andrey Lilov,andrey lilov,c2233c17,incomplete_fields
Anik Ahmed,anik ahmed,ccda520f,incomplete_fields
Aniket Verma,aniket verma,,missing_entirely
Anil Subba,anil subba,,missing_entirely
Anique Uddin,anique uddin,1f41b702,incomplete_fields
Aniruddha Joshi,aniruddha joshi,,missing_entirely
Anirudh Kanwar,anirudh kanwar,,missing_entirely
Anirudh Singh,anirudh singh,,missing_entirely
Anish Charak,anish charak,,missing_entirely
Anjar Tadarus,anjar tadarus,72275237,incomplete_fields
Ankit Chaudhary,ankit chaudhary,,missing_entirely
Ankit Dabas,ankit dabas,,missing_entirely
Ankit Dane,ankit dane,,missing_entirely
Ankit Dubey,ankit dubey,65dadc70,incomplete_fields
Ankit Kaushik,ankit kaushik,,missing_entirely
Ankit Kumar,ankit kumar,,missing_entirely
Ankit Kushwah,ankit kushwah,,missing_entirely
Ankit Lamba,ankit lamba,,missing_entirely
Ankit Maini,ankit maini,,missing_entirely
Ankit Manori,ankit manori,,missing_entirely
Ankit Sharma,ankit sharma,,missing_entirely
Ankit Singh,ankit singh,,missing_entirely
Ankit Soni,ankit soni,,missing_entirely
Ankit Yadav,ankit yadav,,missing_entirely
Ankitkar Jaiswal,ankitkar jaiswal,,missing_entirely
Anmol Malhotra,anmol malhotra,,missing_entirely
Anmoldeep Singh,anmoldeep singh,5db10a22,incomplete_fields
Anmolpreet Singh,anmolpreet singh,,missing_entirely
Annabathula Akash,annabathula akash,,missing_entirely
Anoop Orsu,anoop orsu,488b7e22,incomplete_fields
Anowarul Islam,anowarul islam,39431db7,incomplete_fields
Ansar Iqbal,ansar iqbal,9a08a863,incomplete_fields
Anser Mehmood,anser mehmood,e871b2f0,incomplete_fields
Ansh Patel,ansh patel,9e76cdb3,incomplete_fields
Anshul Tripathi,anshul tripathi,,missing_entirely
Anshuman Gautam,anshuman gautam,,missing_entirely
Anskumar Ahir,anskumar ahir,1b62ed99,incomplete_fields
Anthony Roe,anthony roe,0dcd8fbd,incomplete_fields
Antony Dhas,antony dhas,,missing_entirely
Anuj Dal,anuj dal,,missing_entirely
Anuj Raj,anuj raj,,missing_entirely
Anuj Rawat,anuj rawat,,missing_entirely
Anunay Singh,anunay singh,,missing_entirely
Anurag Sarangi,anurag sarangi,,missing_entirely
Anurag Tiwari,anurag tiwari,,missing_entirely
Anureet Singh,anureet singh,,missing_entirely
Anwar Arudin,anwar arudin,6d24561a,incomplete_fields
Anwar Rahman,anwar rahman,28adcce9,incomplete_fields
AO Morgan,ao morgan,,missing_entirely
AP Agathangelou,ap agathangelou,,missing_entirely
AP Devcich,ap devcich,ed90abe4,incomplete_fields
AP Dole,ap dole,,missing_entirely
AP Gillespie,ap gillespie,,missing_entirely
AP Majumdar,ap majumdar,,missing_entirely
AP McLaren,ap mclaren,,missing_entirely
AP O'Connor,ap o'connor,,missing_entirely
AP Palladino,ap palladino,,missing_entirely
AP Rajeevan,ap rajeevan,63d6f031,incomplete_fields
AP Richardson,ap richardson,,missing_entirely
AP Rouse,ap rouse,,missing_entirely
AP Sharma,ap sharma,,missing_entirely
AP Tare,ap tare,,missing_entirely
Aphsal Ashraf,aphsal ashraf,772f226b,incomplete_fields
Apon Mustafizur,apon mustafizur,1558c83d,incomplete_fields
APR Gidman,apr gidman,,missing_entirely
Aqib Iqbal,aqib iqbal,14157abf,incomplete_fields
Aqif Farooq,aqif farooq,16d52916,incomplete_fields
AQM Yako,aqm yako,3f4456f5,incomplete_fields
AR Adams,ar adams,525c3f54,incomplete_fields
AR Balla,ar balla,4b83e65a,incomplete_fields
AR Bawne,ar bawne,,missing_entirely
AR Beadle,ar beadle,,missing_entirely
AR Bisht,ar bisht,80fe6790,incomplete_fields
AR Easwaran,ar easwaran,,missing_entirely
AR Frost,ar frost,,missing_entirely
AR Keath,ar keath,,missing_entirely
AR Kumar,ar kumar,,missing_entirely
AR Lamba,ar lamba,,missing_entirely
AR Leo,ar leo,e13f8b16,incomplete_fields
AR Menon,ar menon,b94827f0,incomplete_fields
AR Mokhade,ar mokhade,,missing_entirely
AR Naidoo,ar naidoo,68886c16,incomplete_fields
AR Nair,ar nair,06907633,incomplete_fields
AR Nedd,ar nedd,,missing_entirely
AR Odedara,ar odedara,a7a6c1c2,incomplete_fields
AR Pandey,ar pandey,,missing_entirely
AR Patwa,ar patwa,b43f7a6a,incomplete_fields
AR Perez Rivero,ar perez rivero,2e563be8,incomplete_fields
AR Puri,ar puri,1f490b28,incomplete_fields
AR Ramjani,ar ramjani,30d8136b,incomplete_fields
AR Rohera,ar rohera,,missing_entirely
AR Schaw,ar schaw,,missing_entirely
AR Shetty,ar shetty,,missing_entirely
AR Shrivastava,ar shrivastava,,missing_entirely
AR Swanepoel,ar swanepoel,,missing_entirely
AR Sylvester,ar sylvester,,missing_entirely
ARA Chambers,ara chambers,8db27a28,incomplete_fields
Arab Gul,arab gul,,missing_entirely
Arabind Singh,arabind singh,,missing_entirely
ARB Singh,arb singh,,missing_entirely
Areeb Quadir,areeb quadir,19845ff5,incomplete_fields
ARG Thomas,arg thomas,,missing_entirely
ARH Patel,arh patel,c5147782,incomplete_fields
Arif Ahmed,arif ahmed,,missing_entirely
Arif Hosen,arif hosen,a21dfb66,incomplete_fields
Arif Nasir Uddin,arif nasir uddin,807c91e3,incomplete_fields
Arif Ullah,arif ullah,740a5b6d,incomplete_fields
Arif Yaqoob,arif yaqoob,,missing_entirely
Ariful Islam,ariful islam,,missing_entirely
Arish Ali,arish ali,,missing_entirely
Aritra Bhakat,aritra bhakat,380c2700,incomplete_fields
Aritra Dutta,aritra dutta,f3a5c378,incomplete_fields
Arjit Gupta,arjit gupta,,missing_entirely
Arjit Pannu,arjit pannu,,missing_entirely
Arjun Kumal,arjun kumal,,missing_entirely
Arjun Tendulkar,arjun tendulkar,,missing_entirely
Arjun Vinod,arjun vinod,033e9d59,incomplete_fields
Arkaprabha Sinha,arkaprabha sinha,,missing_entirely
ARM Berry,arm berry,,missing_entirely
Arnab Nandi,arnab nandi,,missing_entirely
Arnav Manoj,arnav manoj,788dbfcd,incomplete_fields
Arpit Gaud,arpit gaud,,missing_entirely
Arpit Pannu,arpit pannu,,missing_entirely
Arpit Vasavada,arpit vasavada,,missing_entirely
Arsalan Ahmed,arsalan ahmed,e0febd97,incomplete_fields
Arsalan Arif,arsalan arif,cc65e4a4,incomplete_fields
Arsalan Qadir,arsalan qadir,e66d962d,incomplete_fields
Arshad Hayat,arshad hayat,,missing_entirely
Arshad Khan,arshad khan,,missing_entirely
Arshad Khan (2),arshad khan (2),,missing_entirely
Arshad Mazarzei,arshad mazarzei,8e367d57,incomplete_fields
Arslan Ahmed,arslan ahmed,f70c0c66,incomplete_fields
Arslan Amjad,arslan amjad,c228c52d,incomplete_fields
Arslan Anwar,arslan anwar,,missing_entirely
Arslan Khan,arslan khan,,missing_entirely
Arun Chaprana,arun chaprana,,missing_entirely
Arun Yadav,arun yadav,53ace082,incomplete_fields
Arup Das,arup das,,missing_entirely
Arya Pastika,arya pastika,,missing_entirely
Arya Sethi,arya sethi,,missing_entirely
Aryan Juyal,aryan juyal,,missing_entirely
Aryan Sahani,aryan sahani,,missing_entirely
Aryansh Sharma,aryansh sharma,,missing_entirely
AS Abioye,as abioye,51e0e79f,incomplete_fields
AS Bedi,as bedi,,missing_entirely
AS Dale,as dale,,missing_entirely
AS Hundal,as hundal,c3c30109,incomplete_fields
AS Karambelkar,as karambelkar,,missing_entirely
AS Kumar,as kumar,,missing_entirely
AS Kyobe,as kyobe,,missing_entirely
AS Mehmi,as mehmi,4612619b,incomplete_fields
AS Nadkarni,as nadkarni,d2a6614c,incomplete_fields
AS Rajpoot,as rajpoot,,missing_entirely
AS Raut,as raut,,missing_entirely
AS Routela,as routela,,missing_entirely
AS Roy,as roy,,missing_entirely
AS Samra,as samra,bf976fb0,incomplete_fields
AS Surwar,as surwar,,missing_entirely
AS Thakare,as thakare,,missing_entirely
AS Thakur,as thakur,,missing_entirely
AS Wright,as wright,e801ac71,incomplete_fields
AS Yadav,as yadav,,missing_entirely
Asad Ali Rehemtulla,asad ali rehemtulla,c122fe73,incomplete_fields
Asad Mahmood,asad mahmood,5038c022,incomplete_fields
Asad Mohammad,asad mohammad,89b7e368,incomplete_fields
Asad Rasheed,asad rasheed,,missing_entirely
ASF Sirah,asf sirah,06bcade5,incomplete_fields
Asfan Khan,asfan khan,,missing_entirely
ASH Parsons,ash parsons,ee572df8,incomplete_fields
Ashar Zaidi,ashar zaidi,,missing_entirely
Ashfaq Ahmed,ashfaq ahmed,9d1f42c6,incomplete_fields
Ashiqullah Said,ashiqullah said,407d13cc,incomplete_fields
Ashiqur Zaman,ashiqur zaman,,missing_entirely
Ashir Qureshi,ashir qureshi,,missing_entirely
Ashish Bam,ashish bam,4a70ca45,incomplete_fields
Ashish Gupta,ashish gupta,552518ea,incomplete_fields
Ashish Rai,ashish rai,,missing_entirely
Ashish Rana,ashish rana,126c3f6f,incomplete_fields
Ashish Thapa,ashish thapa,,missing_entirely
Ashish Yadav,ashish yadav,,missing_entirely
Ashith Rajiv,ashith rajiv,,missing_entirely
Ashok Sharma,ashok sharma,,missing_entirely
Ashraful Shuvo,ashraful shuvo,9bb259b4,incomplete_fields
Ashutosh Aman,ashutosh aman,,missing_entirely
Ashutosh Das,ashutosh das,,missing_entirely
Ashutosh Sharma,ashutosh sharma,,missing_entirely
Ashutosh Singh,ashutosh singh,,missing_entirely
Ashwani Kumar,ashwani kumar,,missing_entirely
Ashwin Das,ashwin das,,missing_entirely
Ashwin Hebbar,ashwin hebbar,,missing_entirely
Ashwin Vinod,ashwin vinod,8a99caa9,incomplete_fields
Asif Afridi,asif afridi,,missing_entirely
Asif Ahmed,asif ahmed,,missing_entirely
Asif Bevinje,asif bevinje,9865ed99,incomplete_fields
Asif Hasan,asif hasan,,missing_entirely
Asif Javed,asif javed,6e397f37,incomplete_fields
Asif Shaikh,asif shaikh,231daa19,incomplete_fields
Asim Ashraf,asim ashraf,ca47f0fb,incomplete_fields
Asim Khurshid,asim khurshid,,missing_entirely
Asjath Khan,asjath khan,,missing_entirely
Aslam Bera,aslam bera,bf50e8de,incomplete_fields
Aslam Doria,aslam doria,a8c5552f,incomplete_fields
Aslam Khan,aslam khan,31080a88,incomplete_fields
Aslam Mohammad,aslam mohammad,67ae5a56,incomplete_fields
Aslan Jafri,aslan jafri,a14b5f3c,incomplete_fields
Asrar Ahmed,asrar ahmed,88251c6c,incomplete_fields
ASS Nijjar,ass nijjar,,missing_entirely
Assad Borham,assad borham,219a417a,incomplete_fields
Assad Mehmood,assad mehmood,71b1e668,incomplete_fields
Aswad Khan,aswad khan,596ed7e6,incomplete_fields
Aswin Crist,aswin crist,,missing_entirely
AT Chuvale,at chuvale,deb4469d,incomplete_fields
AT Thomson,at thomson,,missing_entirely
ATE Hazeldine,ate hazeldine,,missing_entirely
Ateeq Iqbal,ateeq iqbal,29b322c7,incomplete_fields
Athar Mahmood,athar mahmood,,missing_entirely
Atharva Ankolekar,atharva ankolekar,,missing_entirely
Atharva Taide,atharva taide,,missing_entirely
Atif Attarwala,atif attarwala,,missing_entirely
Atif Kamal,atif kamal,f8bd71c9,incomplete_fields
Atif Mehmood,atif mehmood,7fcc57bf,incomplete_fields
Atif Rasheed,atif rasheed,c7726eec,incomplete_fields
Atif-Ur-Rehman,atif-ur-rehman,d20e22f7,incomplete_fields
AUK Pathan,auk pathan,,missing_entirely
AUKDS Kalugala,aukds kalugala,e2d1822f,incomplete_fields
Aung Ko Ko,aung ko ko,648d060e,incomplete_fields
Auqib Nabi,auqib nabi,,missing_entirely
AV Jaiswal,av jaiswal,,missing_entirely
AV Kolhar,av kolhar,,missing_entirely
AV Lalcheta,av lalcheta,b858be20,incomplete_fields
AV Lazarus,av lazarus,30c917bf,incomplete_fields
AV Rajput,av rajput,,missing_entirely
AV Wankhade,av wankhade,,missing_entirely
Avi Dixit,avi dixit,cf17c429,incomplete_fields
Aviel Warsulkar,aviel warsulkar,5b7efabe,incomplete_fields
Avijit Singh,avijit singh,,missing_entirely
Avinash Yadav,avinash yadav,,missing_entirely
Avishek Sinha,avishek sinha,,missing_entirely
Avishka Iroshan,avishka iroshan,2964821b,incomplete_fields
Avneesh Sudha,avneesh sudha,,missing_entirely
AW Finch,aw finch,,missing_entirely
AW Gale,aw gale,,missing_entirely
AW Gorvin,aw gorvin,,missing_entirely
AW McKenzie,aw mckenzie,,missing_entirely
AW O'Brien,aw o'brien,,missing_entirely
AW Robinson,aw robinson,,missing_entirely
AW Summers,aw summers,,missing_entirely
Awais Ahmad,awais ahmad,518a21ed,incomplete_fields
Awais Ahmed,awais ahmed,f9f857dc,incomplete_fields
Awais Ikram,awais ikram,91e035c6,incomplete_fields
Awais Saghir,awais saghir,,missing_entirely
AWR Barrow,awr barrow,,missing_entirely
Ayan Bhattacharjee,ayan bhattacharjee,,missing_entirely
Ayaz Dadabhai,ayaz dadabhai,5c658441,incomplete_fields
Ayush Jamwal,ayush jamwal,,missing_entirely
Ayush Ummat,ayush ummat,eb02a5f7,incomplete_fields
Ayyaz Qureshi,ayyaz qureshi,50dbc953,incomplete_fields
AZ Lees,az lees,,missing_entirely
AZ Shah,az shah,e0c5125f,incomplete_fields
Azam Khalil,azam khalil,ff1e08eb,incomplete_fields
Azam Mohammad,azam mohammad,,missing_entirely
Azan Baig,azan baig,,missing_entirely
Azeem Nazir,azeem nazir,9f3f532a,incomplete_fields
Azeem Rafiq,azeem rafiq,,missing_entirely
Azhar Ali,azhar ali,,missing_entirely
Azhar Andani,azhar andani,b5bd99da,incomplete_fields
Azhar Mahmood,azhar mahmood,,missing_entirely
Azharullah,azharullah,,missing_entirely
Azim Kazi,azim kazi,,missing_entirely
Azim Patel,azim patel,,missing_entirely
Azin Rafeeg,azin rafeeg,050bdc77,incomplete_fields
Aziz Mohammad,aziz mohammad,b3e9555a,incomplete_fields
Aziz Sualley,aziz sualley,118b0a7c,incomplete_fields
Azizul Hakim,azizul hakim,,missing_entirely
AZM Dyili,azm dyili,,missing_entirely
Azmat Ali,azmat ali,4121a79a,incomplete_fields
Azmatullah Nazeer,azmatullah nazeer,,missing_entirely
Azmatullah Omarzai,azmatullah omarzai,,missing_entirely
Azri Azhar,azri azhar,23f37c09,incomplete_fields
Azyan Farhath,azyan farhath,3e06e7ac,incomplete_fields
B Aagri,b aagri,,missing_entirely
B Acharya,b acharya,,missing_entirely
B Adu,b adu,,missing_entirely
B Akhil,b akhil,,missing_entirely
B Akhilesh Reddy,b akhilesh reddy,2df72aae,incomplete_fields
B Angeltti,b angeltti,3cdab0cc,incomplete_fields
B Aparajith,b aparajith,,missing_entirely
B Arora,b arora,39e9f0c9,incomplete_fields
B Balala,b balala,a2f8e873,incomplete_fields
B Bugingo,b bugingo,,missing_entirely
B Capell,b capell,,missing_entirely
B Cele,b cele,,missing_entirely
B Chipli,b chipli,,missing_entirely
B Doggett,b doggett,,missing_entirely
B Dugic,b dugic,5edaa34d,incomplete_fields
B Ess,b ess,,missing_entirely
B Fitchet,b fitchet,d77ecd14,incomplete_fields
B George,b george,1bdbf53b,incomplete_fields
B Hower,b hower,,missing_entirely
B Indrajith,b indrajith,,missing_entirely
B Isaac,b isaac,2c14421f,incomplete_fields
B Ito-Davis,b ito-davis,96275259,incomplete_fields
B Ivanov,b ivanov,7d4f6e1f,incomplete_fields
B Jaye,b jaye,063d0e83,incomplete_fields
B Jerkovic,b jerkovic,63bd7086,incomplete_fields
B Kalki Kumar,b kalki kumar,7132a1a6,incomplete_fields
B Keganne,b keganne,cc550389,incomplete_fields
B Kgosiemang,b kgosiemang,059ec7a5,incomplete_fields
B Khatri,b khatri,,missing_entirely
B Khumalo,b khumalo,33ab1f1c,incomplete_fields
B Kohler-Cadmore,b kohler-cadmore,209e91e6,incomplete_fields
B Kruger,b kruger,,missing_entirely
B Kynman,b kynman,,missing_entirely
B Lalnunfela,b lalnunfela,,missing_entirely
B Leo,b leo,740a5494,incomplete_fields
B Lewis,b lewis,f68bac56,incomplete_fields
B Likavu,b likavu,,missing_entirely
B Mahesh,b mahesh,90bd1f11,incomplete_fields
B Maphosa,b maphosa,20d948ae,incomplete_fields
B Masauko,b masauko,47c66d8a,incomplete_fields
B Mejaro,b mejaro,6bd0d89e,incomplete_fields
B Namsrai,b namsrai,1d8a3ca6,incomplete_fields
B Niaz,b niaz,b7824537,incomplete_fields
B Nikitaras,b nikitaras,,missing_entirely
B Parsons,b parsons,,missing_entirely
B Passoni,b passoni,a3e8e678,incomplete_fields
B Pondani,b pondani,e5117568,incomplete_fields
B Punnaiah,b punnaiah,,missing_entirely
B Rahman,b rahman,,missing_entirely
B Rawal,b rawal,,missing_entirely
B Schuster,b schuster,dfba63a4,incomplete_fields
B Sharki,b sharki,fbdc8309,incomplete_fields
B Shiva,b shiva,,missing_entirely
B Songa,b songa,,missing_entirely
