player_name,cricsheet_id,cricinfo_id,unique_name,match_method,resolved,balls_bowled,is_bowler,wikidata_item,enwiki_title,enwiki_rev_id,enwiki_rev_timestamp,batting_style,bowling_style,playing_role,infobox_template,player_name_norm,cricsheet_id_norm
Atif Kamal,f8bd71c9,1198919.0,Atif Kamal,unique_name,True,159,True,,,,,,,,,atif kamal,f8bd71c9
Yair Nagavkar,138e30ab,1156431.0,Yair Nagavkar,unique_name,True,158,True,,,,,,,,,yair nagavkar,138e30ab
A Dhabe,5a0dbdeb,1489796.0,A Dhabe,unique_name,True,158,True,,,,,,,,,a dhabe,5a0dbdeb
LA Simango,16084b50,1155510.0,LA Simango,unique_name,True,157,True,,,,,,,,,la simango,16084b50
Andre Jarju,53dd7d8e,1143148.0,Andre Jarju,unique_name,True,157,True,,,,,,,,,andre jarju,53dd7d8e
Kamal Soukhiya,64457c72,1490904.0,Kamal Soukhiya,unique_name,True,156,True,,,,,,,,,kamal soukhiya,64457c72
AAhan Achar,797f52cc,973793.0,AAhan Achar,unique_name,True,156,True,,,,,,,,,aahan achar,797f52cc
Muhammad Fahim,5c57229d,1101860.0,Muhammad Fahim,unique_name,True,156,True,,,,,,,,,muhammad fahim,5c57229d
R Kumar,2df874e6,1198945.0,R Kumar,unique_name,True,156,True,,,,,,,,,r kumar,2df874e6
Ahmed Aqeel,92f0e10e,1418989.0,Ahmed Aqeel,unique_name,True,156,True,,,,,,,,,ahmed aqeel,92f0e10e
Arslan Amjad,c228c52d,1320549.0,Arslan Amjad,unique_name,True,155,True,,,,,,,,,arslan amjad,c228c52d
Haider Butt,14fd10b5,1284532.0,Haider Butt,unique_name,True,155,True,,,,,,,,,haider butt,14fd10b5
A Rangaswamy,08df0bd3,859409.0,A Rangaswamy,unique_name,True,154,True,http://www.wikidata.org/entity/Q58009435,Adithiya Rangaswamy,1263494169.0,2024-12-17T00:07:28Z,,,,,a rangaswamy,08df0bd3
BK Stroud,6577a6ad,1345197.0,BK Stroud,unique_name,True,154,True,,,,,,,,,bk stroud,6577a6ad
BS Stephenson,db571b24,1181989.0,BS Stephenson,unique_name,True,154,True,,,,,,,,,bs stephenson,db571b24
Mayank Nagayach,e401f8a5,1490908.0,Mayank Nagayach,unique_name,True,153,True,,,,,,,,,mayank nagayach,e401f8a5
F Hand,e3fe4b49,1099225.0,F Hand,unique_name,True,153,True,http://www.wikidata.org/entity/Q55433613,Fionn Hand,1313133723.0,2025-09-24T13:34:18Z,Right-handed,Right-arm medium,,Infobox cricketer,f hand,e3fe4b49
Robert Raina,8e38d470,492706.0,Robert Raina,unique_name,True,153,True,,,,,,,,,robert raina,8e38d470
Saeed Waqar Ali,1a353572,1440691.0,Saeed Waqar Ali,unique_name,True,153,True,,,,,,,,,saeed waqar ali,1a353572
R Hashu,a53029a1,1479955.0,R Hashu,unique_name,True,152,True,,,,,,,,,r hashu,a53029a1
Kawsar Khan,a14b3bc0,1403925.0,Kawsar Khan,unique_name,True,152,True,,,,,,,,,kawsar khan,a14b3bc0
S Chaudhary,24c1844e,1275732.0,S Chaudhary,unique_name,True,152,True,,,,,,,,,s chaudhary,24c1844e
NT Gireesh,32190239,1460460.0,NT Gireesh,unique_name,True,151,True,,,,,,,,,nt gireesh,32190239
Ali Hussain,b8fe81be,1437347.0,Ali Hussain,unique_name,True,151,True,,,,,,,,,ali hussain,b8fe81be
Imran Haider,0226b73a,943275.0,Imran Haider,unique_name,True,151,True,http://www.wikidata.org/entity/Q27662877,Imran Haider,1312550341.0,2025-09-21T08:57:07Z,Right-handed,Right-arm leg break,,Infobox cricketer,imran haider,0226b73a
SM Warnakulasuriya,8a5a8cf0,1386550.0,SM Warnakulasuriya,unique_name,True,150,True,,,,,,,,,sm warnakulasuriya,8a5a8cf0
HB Dickson,e8c95491,1193543.0,HB Dickson,unique_name,True,150,True,,,,,,,,,hb dickson,e8c95491
Syed Maisam Ali,e204b898,1321184.0,Syed Maisam Ali,unique_name,True,150,True,,,,,,,,,syed maisam ali,e204b898
Izatullah Dawlatzai,f96933f0,402247.0,Izatullah Dawlatzai,unique_name,True,150,True,http://www.wikidata.org/entity/Q10974746,Izatullah Dawlatzai,1333024021.0,2026-01-15T06:29:42Z,Right-handed,Right-arm medium-fast,,Infobox cricketer,izatullah dawlatzai,f96933f0
MMR Obili,88228580,515071.0,MMR Obili,unique_name,True,150,True,,,,,,,,,mmr obili,88228580
Ronald Ebanks,e21ef7ec,217526.0,Ronald Ebanks,unique_name,True,150,True,,,,,,,,,ronald ebanks,e21ef7ec
Sidhant Singh,8f1e023f,1048901.0,Sidhant Singh,unique_name,True,150,True,http://www.wikidata.org/entity/Q58495443,Sidhant Singh,1313606703.0,2025-09-27T04:33:51Z,,,,Infobox cricketer,sidhant singh,8f1e023f
LC Le Tissier,c471750e,470875.0,LC Le Tissier,unique_name,True,150,True,http://www.wikidata.org/entity/Q20744973,Luke Le Tissier,1274066661.0,2025-02-05T09:11:40Z,Right-handed,Right-arm Off break,,Infobox cricketer,lc le tissier,c471750e
S di Bartolomeo,823a57a9,596404.0,S di Bartolomeo,unique_name,True,149,True,,,,,,,,,s di bartolomeo,823a57a9
Mohammad Asaduzzaman,11406bad,1313730.0,Mohammad Asaduzzaman,unique_name,True,149,True,,,,,,,,,mohammad asaduzzaman,11406bad
M Vandrasi,e82543d5,1447947.0,M Vandrasi,unique_name,True,149,True,,,,,,,,,m vandrasi,e82543d5
MGSM Fernando,658c2e71,656851.0,MGSM Fernando,unique_name,True,148,True,http://www.wikidata.org/entity/Q38484261,Madupa Fernando,1337958429.0,2026-02-12T11:25:31Z,,,,,mgsm fernando,658c2e71
Taher Muhammad,68832922,1325922.0,Taher Muhammad,unique_name,True,148,True,,,,,,,,,taher muhammad,68832922
F Khaliq,c17dcc29,520289.0,F Khaliq,unique_name,True,148,True,,,,,,,,,f khaliq,c17dcc29
Junaid Aziz,c39ee9e0,1093632.0,Junaid Aziz,unique_name,True,147,True,,,,,,,,,junaid aziz,c39ee9e0
Abdullah Jasat,5a42db78,1159860.0,Abdullah Jasat,unique_name,True,147,True,,,,,,,,,abdullah jasat,5a42db78
Dhananjay Rao,6a11facf,1161032.0,Dhananjay Rao,unique_name,True,147,True,,,,,,,,,dhananjay rao,6a11facf
G Venkateswaran,a4bcaba7,1198921.0,G Venkateswaran,unique_name,True,147,True,,,,,,,,,g venkateswaran,a4bcaba7
P Nedeljkovic,87e87dd2,1401109.0,P Nedeljkovic,unique_name,True,146,True,,,,,,,,,p nedeljkovic,87e87dd2
S Tosic,1c40f69f,1267511.0,S Tosic,unique_name,True,146,True,,,,,,,,,s tosic,1c40f69f
Z Shurentsetseg,45c6afaf,1431562.0,Z Shurentsetseg,unique_name,True,146,True,,,,,,,,,z shurentsetseg,45c6afaf
R Sandeep,175937f6,1155616.0,R Sandeep,unique_name,True,146,True,,,,,,,,,r sandeep,175937f6
Tashi Dorji,0f05655d,1167764.0,Tashi Dorji,unique_name,True,146,True,,,,,,,,,tashi dorji,0f05655d
Kim Daeyeon,4a51c045,1159155.0,Kim Daeyeon,unique_name,True,146,True,,,,,,,,,kim daeyeon,4a51c045
B Dugic,5edaa34d,1203876.0,B Dugic,unique_name,True,145,True,,,,,,,,,b dugic,5edaa34d
E Ndubudem,f3e65a4b,1280664.0,E Ndubudem,unique_name,True,145,True,,,,,,,,,e ndubudem,f3e65a4b
D Rawat,cda3625c,1182017.0,D Rawat,unique_name,True,144,True,,,,,,,,,d rawat,cda3625c
Zohaib Sarwar,bd3cecc6,1156631.0,Zohaib Sarwar,unique_name,True,144,True,,,,,,,,,zohaib sarwar,bd3cecc6
Ali Nawaz,deef8879,1490901.0,Ali Nawaz,unique_name,True,144,True,,,,,,,,,ali nawaz,deef8879
KA Bazil,d22287a8,379535.0,KA Bazil,unique_name,True,144,True,,,,,,,,,ka bazil,d22287a8
D Ramani,dacf556b,1489353.0,D Ramani,unique_name,True,144,True,,,,,,,,,d ramani,dacf556b
S Waqas Ahmed,fb27d38c,523217.0,S Waqas Ahmed,unique_name,True,144,True,http://www.wikidata.org/entity/Q24548720,Waqas Ahmed (Norwegian cricketer),1264022422.0,2024-12-20T00:24:55Z,,,,,s waqas ahmed,fb27d38c
HL Harji,29663fda,1283117.0,HL Harji,unique_name,True,143,True,,,,,,,,,hl harji,29663fda
Aslam Mohammad,67ae5a56,580988.0,Aslam Mohammad,unique_name,True,143,True,,,,,,,,,aslam mohammad,67ae5a56
YP Dayal,990f1424,581607.0,YP Dayal,unique_name,True,143,True,,,,,,,,,yp dayal,990f1424
KJ Ferrary,81898acc,303932.0,KJ Ferrary,unique_name,True,142,True,,,,,,,,,kj ferrary,81898acc
DVD Madampage,f681fa6e,1493434.0,DVD Madampage,unique_name,True,142,True,,,,,,,,,dvd madampage,f681fa6e
Sachin Kumar,b76b2d25,1328733.0,Sachin Kumar,unique_name,True,142,True,,,,,,,,,sachin kumar,b76b2d25
Ahsan Khan,4c72b407,1284210.0,Ahsan Khan,unique_name,True,141,True,,,,,,,,,ahsan khan,4c72b407
Marcelle Hanekom,dd26ae6e,1516328.0,Marcelle Hanekom,unique_name,True,141,True,,,,,,,,,marcelle hanekom,dd26ae6e
Ziaurahman Shinwari,f1e7f97c,1486193.0,Ziaurahman Shinwari,unique_name,True,140,True,,,,,,,,,ziaurahman shinwari,f1e7f97c
RR Joshi,a323465c,1111473.0,RR Joshi,unique_name,True,140,True,,,,,,,,,rr joshi,a323465c
Usman Tariq,e94d1dcd,1333415.0,Usman Tariq,unique_name,True,139,True,,,,,,,,,usman tariq,e94d1dcd
AS Mehmi,4612619b,1203928.0,AS Mehmi,unique_name,True,139,True,,,,,,,,,as mehmi,4612619b
Aslan Jafri,a14b5f3c,1475816.0,Aslan Jafri,unique_name,True,138,True,,,,,,,,,aslan jafri,a14b5f3c
Bilal Ahmad Mir,2237eb05,1493441.0,Bilal Ahmad Mir,unique_name,True,138,True,,,,,,,,,bilal ahmad mir,2237eb05
Mohamed Turay,019d7ef5,1513989.0,Mohamed Turay,unique_name,True,138,True,,,,,,,,,mohamed turay,019d7ef5
V Jatinder Kumar,72ef2c6b,1492929.0,V Jatinder Kumar,unique_name,True,138,True,,,,,,,,,v jatinder kumar,72ef2c6b
TS Waqavakatoga,039cabd9,1333978.0,TS Waqavakatoga,unique_name,True,138,True,,,,,,,,,ts waqavakatoga,039cabd9
Abdullah Rana,c4ab9b94,1386878.0,Abdullah Rana,unique_name,True,137,True,,,,,,,,,abdullah rana,c4ab9b94
Fazil Rahman,d18b7f34,492681.0,Fazil Rahman,unique_name,True,137,True,,,,,,,,,fazil rahman,d18b7f34
PK Mohanarangam,d73891ad,1463381.0,PK Mohanarangam,unique_name,True,137,True,,,,,,,,,pk mohanarangam,d73891ad
Arif Ullah,740a5b6d,1495257.0,Arif Ullah,unique_name,True,137,True,,,,,,,,,arif ullah,740a5b6d
Abdul Waheed,23fa9ea9,402106.0,Abdul Waheed,unique_name,True,137,True,,,,,,,,,abdul waheed,23fa9ea9
D Wabwire,a628a5c8,928123.0,D Wabwire,unique_name,True,136,True,,,,,,,,,d wabwire,a628a5c8
ZXM Vukusic,78a3ae4b,1442092.0,ZXM Vukusic,unique_name,True,136,True,,,,,,,,,zxm vukusic,78a3ae4b
G Singh,e93b6c95,870013.0,G Singh,unique_name,True,136,True,http://www.wikidata.org/entity/Q21066660,Gavin Singh,1263740946.0,2024-12-18T10:13:09Z,,,,,g singh,e93b6c95
Wasim Ali,ea59139a,1058938.0,Wasim Ali,unique_name,True,136,True,http://www.wikidata.org/entity/Q61746538,Wasim Ali (Omani cricketer),1263914957.0,2024-12-19T10:31:17Z,,,,,wasim ali,ea59139a
Zahid Zadran,a819f6c8,1380677.0,Zahid Zadran,unique_name,True,136,True,,,,,,,,,zahid zadran,a819f6c8
H Rashid,725c73f2,346529.0,H Rashid,unique_name,True,135,True,,,,,,,,,h rashid,725c73f2
Kuldeep Gurjar,2306b48a,1338636.0,Kuldeep Gurjar,unique_name,True,135,True,,,,,,,,,kuldeep gurjar,2306b48a
Yusuf Ebrahim,2d5c6e88,1182040.0,Yusuf Ebrahim,unique_name,True,134,True,,,,,,,,,yusuf ebrahim,2d5c6e88
Saghir Khan,730d2283,1460539.0,Saghir Khan,unique_name,True,134,True,,,,,,,,,saghir khan,730d2283
Sareer Shah,f16953c5,1490906.0,Sareer Shah,unique_name,True,134,True,,,,,,,,,sareer shah,f16953c5
H Satheedevi,a17a9548,1445604.0,H Satheedevi,unique_name,True,134,True,,,,,,,,,h satheedevi,a17a9548
M Syahadat Ramli,5efa8af3,453266.0,M Syahadat Ramli,unique_name,True,133,True,,,,,,,,,m syahadat ramli,5efa8af3
Ahmed Wardak,3daaabaa,1046611.0,Ahmed Wardak,unique_name,True,133,True,http://www.wikidata.org/entity/Q38522917,Ahmed Wardak,1313121287.0,2025-09-24T11:45:55Z,Right-handed,Left-arm Medium,,Infobox cricketer,ahmed wardak,3daaabaa
Ngawang Thinley,cc62ec8a,1167763.0,Ngawang Thinley,unique_name,True,133,True,,,,,,,,,ngawang thinley,cc62ec8a
M Faheem,7fc8bb18,492704.0,M Faheem,unique_name,True,133,True,,,,,,,,,m faheem,7fc8bb18
Chen Zhuo Yue,47b33198,1159163.0,Chen Zhuo Yue,unique_name,True,133,True,,,,,,,,,chen zhuo yue,47b33198
P Vekaria,b68b1633,1273410.0,P Vekaria,unique_name,True,133,True,,,,,,,,,p vekaria,b68b1633
A Chenthamara,e7e14ecc,1480306.0,A Chenthamara,unique_name,True,133,True,,,,,,,,,a chenthamara,e7e14ecc
Elias Tilman,53c35b3a,1510117.0,Elias Tilman,unique_name,True,133,True,,,,,,,,,elias tilman,53c35b3a
DK Dahyabhai Ahir,ce9ee68f,1182030.0,DK Dahyabhai Ahir,unique_name,True,132,True,,,,,,,,,dk dahyabhai ahir,ce9ee68f
DGAPD Wiswi,d3d096f5,1451257.0,DGAPD Wiswi,unique_name,True,132,True,,,,,,,,,dgapd wiswi,d3d096f5
TK Patel,95fcbfb7,32257.0,TK Patel,unique_name,True,132,True,http://www.wikidata.org/entity/Q16222380,Timil Patel,1330567453.0,2026-01-01T05:25:49Z,Right-handed,Right-arm legbreak,,Infobox cricketer,tk patel,95fcbfb7
Saqlain Arshad,71ad618b,1200965.0,Saqlain Arshad,unique_name,True,132,True,http://www.wikidata.org/entity/Q67665923,Saqlain Arshad,1263915298.0,2024-12-19T10:35:28Z,,,,,saqlain arshad,71ad618b
Ali Sheikh,fa4f5a0b,1193309.0,Ali Sheikh,unique_name,True,132,True,,,,,,,,,ali sheikh,fa4f5a0b
Lovedeep Singh,a6e5e144,1497624.0,Lovedeep Singh,unique_name,True,132,True,,,,,,,,,lovedeep singh,a6e5e144
Luca Petre,b31d458f,1386884.0,Luca Petre,unique_name,True,131,True,,,,,,,,,luca petre,b31d458f
AN Lascu,e2c882d1,1437344.0,AN Lascu,unique_name,True,131,True,,,,,,,,,an lascu,e2c882d1
Amoluk Singh,266473e2,1273407.0,Amoluk Singh,unique_name,True,131,True,,,,,,,,,amoluk singh,266473e2
Alam Nakash,90830f8d,1338626.0,Alam Nakash,unique_name,True,131,True,,,,,,,,,alam nakash,90830f8d
N Tyagi,53984f75,1380787.0,N Tyagi,unique_name,True,131,True,,,,,,,,,n tyagi,53984f75
JQK Moala,d77ddc9f,1447224.0,JQK Moala,unique_name,True,130,True,,,,,,,,,jqk moala,d77ddc9f
Santiago Duggan,6876264c,1403059.0,Santiago Duggan,unique_name,True,130,True,,,,,,,,,santiago duggan,6876264c
AM Patel,a09323d8,1360656.0,AM Patel,unique_name,True,129,True,,,,,,,,,am patel,a09323d8
RJ Nicol,8d8c24fd,38058.0,RJ Nicol,unique_name,True,129,True,http://www.wikidata.org/entity/Q7340424,Rob Nicol,1338720388.0,2026-02-16T21:09:26Z,Right-handed,,,Infobox cricketer,rj nicol,8d8c24fd
Abdul Majid,384cebed,1217275.0,Abdul Majid,unique_name,True,128,True,,,,,,,,,abdul majid,384cebed
A Donovan,02888f23,1451387.0,A Donovan,unique_name,True,128,True,,,,,,,,,a donovan,02888f23
JB Reva,6a685375,332978.0,JB Reva,unique_name,True,128,True,http://www.wikidata.org/entity/Q20643197,John Reva,1291266153.0,2025-05-20T03:56:39Z,Right-handed,Right-arm medium,,Infobox cricketer,jb reva,6a685375
D Mullen,61da7440,468587.0,D Mullen,unique_name,True,127,True,,,,,,,,,d mullen,61da7440
Rakibul Hasan,b75b7b09,671889.0,Rakibul Hasan,unique_name,True,127,True,http://www.wikidata.org/entity/Q27050125,Rakibul Hasan,1260116393.0,2024-11-28T23:19:40Z,,,,,rakibul hasan,b75b7b09
T Vanuarua,1f8b4fec,1333972.0,T Vanuarua,unique_name,True,126,True,,,,,,,,,t vanuarua,1f8b4fec
MD Dai,5be810ba,25051.0,MD Dai,unique_name,True,126,True,,,,,,,,,md dai,5be810ba
Z Hoque,68f500c8,492709.0,Z Hoque,unique_name,True,126,True,,,,,,,,,z hoque,68f500c8
Shariq Munir,298d9b83,1505437.0,Shariq Munir,unique_name,True,126,True,,,,,,,,,shariq munir,298d9b83
Toqeer Ahmad,d4f2a7b0,1439009.0,Toqeer Ahmad,unique_name,True,126,True,,,,,,,,,toqeer ahmad,d4f2a7b0
Tamoor Sajjad,7bb926a7,307619.0,Tamoor Sajjad,unique_name,True,126,True,http://www.wikidata.org/entity/Q38586909,Tamoor Sajjad,1312181315.0,2025-09-19T04:13:22Z,,,Batsman,Infobox cricketer,tamoor sajjad,7bb926a7
N Naranbaatar,b0e16d9b,1400097.0,N Naranbaatar,unique_name,True,125,True,,,,,,,,,n naranbaatar,b0e16d9b
P Florin,c9c356e2,1198943.0,P Florin,unique_name,True,125,True,,,,,,,,,p florin,c9c356e2
VN Veetil,3cf5a041,1209314.0,VN Veetil,unique_name,True,125,True,,,,,,,,,vn veetil,3cf5a041
R Siriwardena,c3ba4942,1438797.0,R Siriwardena,unique_name,True,125,True,,,,,,,,,r siriwardena,c3ba4942
KAB Hynam-Nyberg,692ed48b,1495174.0,KAB Hynam-Nyberg,unique_name,True,125,True,,,,,,,,,kab hynam-nyberg,692ed48b
Baz Aybui,58a7f842,1273283.0,Baz Aybui,unique_name,True,125,True,,,,,,,,,baz aybui,58a7f842
GD Drummond,5b8fffb4,295644.0,GD Drummond,unique_name,True,125,True,http://www.wikidata.org/entity/Q5585081,Gordon Drummond (cricketer),1333018672.0,2026-01-15T05:45:52Z,Right-handed,Right-arm medium,,Infobox cricketer,gd drummond,5b8fffb4
AA Navicha,5c805a60,1155511.0,AA Navicha,unique_name,True,124,True,,,,,,,,,aa navicha,5c805a60
Omar Rassol,6caae2dc,1275727.0,Omar Rassol,unique_name,True,124,True,,,,,,,,,omar rassol,6caae2dc
Baljit Singh,39f0b039,1156456.0,Baljit Singh,unique_name,True,124,True,http://www.wikidata.org/entity/Q65030410,Baljit Singh (Italian cricketer),1337952033.0,2026-02-12T10:14:52Z,,,,,baljit singh,39f0b039
Sulaiman Ali,13bf1d91,1233050.0,Sulaiman Ali,unique_name,True,124,True,,,,,,,,,sulaiman ali,13bf1d91
J Perman,125bba96,1153793.0,J Perman,unique_name,True,124,True,,,,,,,,,j perman,125bba96
Elan Talker,bb939fa3,1321181.0,Elan Talker,unique_name,True,124,True,,,,,,,,,elan talker,bb939fa3
YYM Jakda,2e3dc859,1283109.0,YYM Jakda,unique_name,True,124,True,,,,,,,,,yym jakda,2e3dc859
Imran Yousaf,5e67d4e0,1217291.0,Imran Yousaf,unique_name,True,124,True,,,,,,,,,imran yousaf,5e67d4e0
NT Rajendran,e38e240a,1480307.0,NT Rajendran,unique_name,True,123,True,,,,,,,,,nt rajendran,e38e240a
DK Pallekonda,e77c9807,1325916.0,DK Pallekonda,unique_name,True,123,True,,,,,,,,,dk pallekonda,e77c9807
Rameez Khan,ee86a890,1437346.0,Rameez Khan,unique_name,True,122,True,,,,,,,,,rameez khan,ee86a890
KR Ebanks,e52eb657,379536.0,KR Ebanks,unique_name,True,122,True,http://www.wikidata.org/entity/Q20740810,Kervin Ebanks,1291628544.0,2025-05-22T12:44:27Z,,,,Infobox cricketer,kr ebanks,e52eb657
Muzahir Raza,60606200,1167806.0,Muzahir Raza,unique_name,True,122,True,,,,,,,,,muzahir raza,60606200
Ansh Patel,9e76cdb3,1216149.0,Ansh Patel,unique_name,True,122,True,,,,,,,,,ansh patel,9e76cdb3
S Ravoka,ce7936a5,296180.0,S Ravoka,unique_name,True,122,True,http://www.wikidata.org/entity/Q21066668,Sekove Ravoka,1332590312.0,2026-01-12T18:34:41Z,Right-handed,,,Infobox cricketer,s ravoka,ce7936a5
S Tabuisulu,62708dce,1333976.0,S Tabuisulu,unique_name,True,122,True,,,,,,,,,s tabuisulu,62708dce
S Sugaya-Slater,2d02f041,1484955.0,S Sugaya-Slater,unique_name,True,122,True,,,,,,,,,s sugaya-slater,2d02f041
Shahab Alam,cdd9fa95,1090597.0,Shahab Alam,unique_name,True,121,True,,,,,,,,,shahab alam,cdd9fa95
P Dakainivanua,5485c999,302679.0,P Dakainivanua,unique_name,True,121,True,,,,,,,,,p dakainivanua,5485c999
SM Tupou,a02b9f81,302675.0,SM Tupou,unique_name,True,121,True,,,,,,,,,sm tupou,a02b9f81
WK McCallan,c942a53b,24251.0,WK McCallan,unique_name,True,120,True,,,,,,,,,wk mccallan,c942a53b
C Waiswa,18db3f22,208245.0,C Waiswa,unique_name,True,120,True,,,,,,,,,c waiswa,18db3f22
A Maheshwari,3ec513ea,1323451.0,A Maheshwari,unique_name,True,119,True,,,,,,,,,a maheshwari,3ec513ea
S Tarawally,809ab8d4,637800.0,S Tarawally,unique_name,True,119,True,,,,,,,,,s tarawally,809ab8d4
M Podosky,c46999c7,1301593.0,M Podosky,unique_name,True,119,True,,,,,,,,,m podosky,c46999c7
Kamran Ahmadzai,afa2ebba,1432705.0,Kamran Ahmadzai,unique_name,True,119,True,,,,,,,,,kamran ahmadzai,afa2ebba
J Danikula,98e4af63,1445605.0,J Danikula,unique_name,True,118,True,,,,,,,,,j danikula,98e4af63
P Pushparajan,a143d606,1392861.0,P Pushparajan,unique_name,True,118,True,,,,,,,,,p pushparajan,a143d606
Sohail Ahmed,4db71b2e,964521.0,Sohail Ahmed,unique_name,True,118,True,,,,,,,,,sohail ahmed,4db71b2e
AN Toube,7f929ebe,1286504.0,AN Toube,unique_name,True,118,True,,,,,,,,,an toube,7f929ebe
S Jegannathan,866e9f3d,1510103.0,S Jegannathan,unique_name,True,118,True,,,,,,,,,s jegannathan,866e9f3d
H Klazinge,e6bf8162,698277.0,H Klazinge,unique_name,True,118,True,,,,,,,,,h klazinge,e6bf8162
T Tumursukh,4758488e,1400101.0,T Tumursukh,unique_name,True,117,True,,,,,,,,,t tumursukh,4758488e
S Davizi,5787be00,1198883.0,S Davizi,unique_name,True,117,True,,,,,,,,,s davizi,5787be00
I Elec,4d0d5b7d,1198935.0,I Elec,unique_name,True,117,True,,,,,,,,,i elec,4d0d5b7d
OJ Webster,a69e2964,520130.0,OJ Webster,unique_name,True,117,True,,,,,,,,,oj webster,a69e2964
Luo Shilin,c251b048,1387426.0,Luo Shilin,unique_name,True,117,True,,,,,,,,,luo shilin,c251b048
SNJ O'Keefe,3540beff,7069.0,SNJ O'Keefe,unique_name,True,116,True,http://www.wikidata.org/entity/Q7610120,Steve O%27Keefe,,,,,,,snj o'keefe,3540beff
Kabir Berlia,5e5a45bd,1482329.0,Kabir Berlia,unique_name,True,116,True,,,,,,,,,kabir berlia,5e5a45bd
A Conteh,97b9cb64,346649.0,A Conteh,unique_name,True,116,True,,,,,,,,,a conteh,97b9cb64
R Panchal,91cd337c,469191.0,R Panchal,unique_name,True,116,True,,,,,,,,,r panchal,91cd337c
S Ravikumar,5597338d,430391.0,S Ravikumar,unique_name,True,116,True,http://www.wikidata.org/entity/Q27049382,Sharina Ravikumar,1337188739.0,2026-02-08T00:04:27Z,Right-handed,Left-arm,,Infobox cricketer,s ravikumar,5597338d
E Ernest,4a2159dc,1155543.0,E Ernest,unique_name,True,116,True,,,,,,,,,e ernest,4a2159dc
P Thongsa,62318525,1167818.0,P Thongsa,unique_name,True,115,True,,,,,,,,,p thongsa,62318525
Muhammad Shoaib Ahmed,2a13e6b1,1156250.0,Muhammad Shoaib Ahmed,unique_name,True,115,True,,,,,,,,,muhammad shoaib ahmed,2a13e6b1
DJM Short,1a156c88,308798.0,DJM Short,unique_name,True,115,True,http://www.wikidata.org/entity/Q5203105,D%27Arcy Short,,,,,,,djm short,1a156c88
R Smith,0b91b5d5,1463213.0,R Smith,unique_name,True,115,True,,,,,,,,,r smith,0b91b5d5
V Ateak,65a60be7,515924.0,V Ateak,unique_name,True,115,True,http://www.wikidata.org/entity/Q38572218,Vincent Ateak,1263740888.0,2024-12-18T10:12:34Z,,,,,v ateak,65a60be7
Ibrahim Nashath,98514dce,522743.0,Ibrahim Nashath,unique_name,True,115,True,,,,,,,,,ibrahim nashath,98514dce
SS Shukla,576d6fdf,1337233.0,SS Shukla,unique_name,True,114,True,,,,,,,,,ss shukla,576d6fdf
M Stanikzai,ad8d5827,1442102.0,M Stanikzai,unique_name,True,114,True,,,,,,,,,m stanikzai,ad8d5827
Ghulam Abbas Butt,cc796077,1438222.0,Ghulam Abbas Butt,unique_name,True,114,True,,,,,,,,,ghulam abbas butt,cc796077
DV Macome,af4c15c5,1347292.0,DV Macome,unique_name,True,114,True,,,,,,,,,dv macome,af4c15c5
WT Mubayiwa,2343b4bf,949577.0,WT Mubayiwa,unique_name,True,114,True,http://www.wikidata.org/entity/Q131399302,Wallace Mubayiwa,1299021425.0,2025-07-06T03:14:30Z,Left-handed,Slow left arm orthodox,,Infobox cricketer,wt mubayiwa,2343b4bf
DR Briggs,f3abd0c9,310107.0,DR Briggs,unique_name,True,113,True,http://www.wikidata.org/entity/Q5220180,Danny Briggs,1336584580.0,2026-02-04T16:42:03Z,Right-handed,Slow left-arm orthodox,,Infobox cricketer,dr briggs,f3abd0c9
E Packard,03b9ec54,1204626.0,E Packard,unique_name,True,113,True,,,,,,,,,e packard,03b9ec54
MP O'Dowd,b699df47,643197.0,MP O'Dowd,unique_name,True,112,True,http://www.wikidata.org/entity/Q20745123,Max O%27Dowd,,,,,,,mp o'dowd,b699df47
Y Jasti,3377f988,1463379.0,Y Jasti,unique_name,True,112,True,,,,,,,,,y jasti,3377f988
O Muzondo,ffc308ee,1355079.0,O Muzondo,unique_name,True,112,True,http://www.wikidata.org/entity/Q131399304,Owen Muzondo,1299021458.0,2025-07-06T03:14:44Z,Left-handed,Slow left arm orthodox,,Infobox cricketer,o muzondo,ffc308ee
JK Vifah,a1448a10,308507.0,JK Vifah,unique_name,True,112,True,http://www.wikidata.org/entity/Q38570958,James Vifah,1313129806.0,2025-09-24T13:00:47Z,Right-handed,Right-arm medium,,Infobox cricketer,jk vifah,a1448a10
Nazwan Ismail,c8e5012c,1209007.0,Nazwan Ismail,unique_name,True,112,True,,,,,,,,,nazwan ismail,c8e5012c
Neeraj Mishra,43e2e8c3,1489355.0,Neeraj Mishra,unique_name,True,112,True,,,,,,,,,neeraj mishra,43e2e8c3
S Sarthak,9f2c6cd3,1369879.0,S Sarthak,unique_name,True,112,True,,,,,,,,,s sarthak,9f2c6cd3
Zahid Ali,0d15a8c9,1256259.0,Zahid Ali,unique_name,True,112,True,,,,,,,,,zahid ali,0d15a8c9
